date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:51:59	23424/23424	---M--	200	added ('OK')	application/x-font-woff	etag:%221b62008-5b80-527627ba14c80%22	https://www.ani-html.strapui.com/fonts/glyphicons-halflings-regular.woff	C:/Users/mca/Desktop/PMC%20WEB/Super%20Admin/PANVEL%20Admin%20Panel/www.ani-html.strapui.com/fonts/glyphicons-halflings-regular.woff	(from https://www.ani-html.strapui.com/css/app-blue.css)
06:52:00	45404/45404	---M--	200	added ('OK')	application/x-font-ttf	etag:%221b62003-b15c-527627ba14c80%22	https://www.ani-html.strapui.com/fonts/glyphicons-halflings-regular.ttf	C:/Users/mca/Desktop/PMC%20WEB/Super%20Admin/PANVEL%20Admin%20Panel/www.ani-html.strapui.com/fonts/glyphicons-halflings-regular.ttf	(from https://www.ani-html.strapui.com/css/app-blue.css)
06:52:01	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2019%20Sep%202018%2006:52:00%20GMT	https://www.ani-html.strapui.com/css/img/profile-cover.jpg	C:/Users/mca/Desktop/PMC%20WEB/Super%20Admin/PANVEL%20Admin%20Panel/www.ani-html.strapui.com/css/img/profile-cover.jpg	(from https://www.ani-html.strapui.com/css/app-blue.css)
06:52:01	1144/1144	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221b61ffc-478-527627ba14c80%22	https://www.ani-html.strapui.com/fonts/icomoon.eot	C:/Users/mca/Desktop/PMC%20WEB/Super%20Admin/PANVEL%20Admin%20Panel/www.ani-html.strapui.com/fonts/icomoon.eot	(from https://www.ani-html.strapui.com/css/app-blue.css)
06:52:01	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%221b62009-1a8c2-527627ba14c80%22	https://www.ani-html.strapui.com/fonts/glyphicons-halflings-regular.svg	C:/Users/mca/Desktop/PMC%20WEB/Super%20Admin/PANVEL%20Admin%20Panel/www.ani-html.strapui.com/fonts/glyphicons-halflings-regular.svg	(from https://www.ani-html.strapui.com/css/app-blue.css)
06:52:01	1144/1144	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221b61ffc-478-527627ba14c80%22	https://www.ani-html.strapui.com/fonts/icomoon.eot?	C:/Users/mca/Desktop/PMC%20WEB/Super%20Admin/PANVEL%20Admin%20Panel/www.ani-html.strapui.com/fonts/icomoond41d.eot	(from https://www.ani-html.strapui.com/css/app-blue.css)
06:52:01	980/980	---M--	200	added ('OK')	application/x-font-ttf	etag:%221b61fff-3d4-527627ba14c80%22	https://www.ani-html.strapui.com/fonts/icomoon.ttf	C:/Users/mca/Desktop/PMC%20WEB/Super%20Admin/PANVEL%20Admin%20Panel/www.ani-html.strapui.com/fonts/icomoon.ttf	(from https://www.ani-html.strapui.com/css/app-blue.css)
06:52:01	1056/1056	---M--	200	added ('OK')	application/x-font-woff	etag:%221b62000-420-527627ba14c80%22	https://www.ani-html.strapui.com/fonts/icomoon.woff	C:/Users/mca/Desktop/PMC%20WEB/Super%20Admin/PANVEL%20Admin%20Panel/www.ani-html.strapui.com/fonts/icomoon.woff	(from https://www.ani-html.strapui.com/css/app-blue.css)
06:52:02	743/743	---M--	200	added ('OK')	image/svg+xml	etag:%221b62005-2e7-527627ba14c80%22	https://www.ani-html.strapui.com/fonts/icomoon.svg	C:/Users/mca/Desktop/PMC%20WEB/Super%20Admin/PANVEL%20Admin%20Panel/www.ani-html.strapui.com/fonts/icomoon.svg	(from https://www.ani-html.strapui.com/css/app-blue.css)
06:52:02	33191/33191	---M--	200	added ('OK')	image/png	etag:%221b00d0d-81a7-527627ba14c80%22	https://www.ani-html.strapui.com/images/flat.png	C:/Users/mca/Desktop/PMC%20WEB/Super%20Admin/PANVEL%20Admin%20Panel/www.ani-html.strapui.com/images/flat.png	(from https://www.ani-html.strapui.com/profile.html)
06:52:03	222990/222990	---M--	200	added ('OK')	image/jpeg	etag:%221b00d11-3670e-527627ba14c80%22	https://www.ani-html.strapui.com/images/profile-cover.jpg	C:/Users/mca/Desktop/PMC%20WEB/Super%20Admin/PANVEL%20Admin%20Panel/www.ani-html.strapui.com/images/profile-cover.jpg	(from https://www.ani-html.strapui.com/profile.html)
06:52:03	11674/11674	---M--	200	added ('OK')	image/jpeg	etag:%221b00d0f-2d9a-527627ba14c80%22	https://www.ani-html.strapui.com/images/dog.jpg	C:/Users/mca/Desktop/PMC%20WEB/Super%20Admin/PANVEL%20Admin%20Panel/www.ani-html.strapui.com/images/dog.jpg	(from https://www.ani-html.strapui.com/panels.html)
06:52:04	23093/23093	---M--	200	added ('OK')	image/jpeg	etag:%221b20b8e-5a35-527627ba14c80%22	https://www.ani-html.strapui.com/img/img1.jpg	C:/Users/mca/Desktop/PMC%20WEB/Super%20Admin/PANVEL%20Admin%20Panel/www.ani-html.strapui.com/img/img1.jpg	(from https://www.ani-html.strapui.com/other-elements.html)
06:52:04	241310/241310	---M--	200	added ('OK')	image/jpeg	etag:%221b00d10-3ae9e-527627ba14c80%22	https://www.ani-html.strapui.com/images/colorful4.jpg	C:/Users/mca/Desktop/PMC%20WEB/Super%20Admin/PANVEL%20Admin%20Panel/www.ani-html.strapui.com/images/colorful4.jpg	(from https://www.ani-html.strapui.com/profile.html)
06:52:04	59059/59059	---M--	200	added ('OK')	image/jpeg	etag:%221b20b8f-e6b3-527627ba14c80%22	https://www.ani-html.strapui.com/img/img2.jpg	C:/Users/mca/Desktop/PMC%20WEB/Super%20Admin/PANVEL%20Admin%20Panel/www.ani-html.strapui.com/img/img2.jpg	(from https://www.ani-html.strapui.com/other-elements.html)
06:52:04	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2019%20Sep%202018%2006:52:04%20GMT	https://www.ani-html.strapui.com/loginindex.html	C:/Users/mca/Desktop/PMC%20WEB/Super%20Admin/PANVEL%20Admin%20Panel/www.ani-html.strapui.com/loginindex.html	(from https://www.ani-html.strapui.com/c3chart.html)
06:52:05	69316/69316	---M--	200	added ('OK')	image/jpeg	etag:%221b20b90-10ec4-527627ba14c80%22	https://www.ani-html.strapui.com/img/img3.jpg	C:/Users/mca/Desktop/PMC%20WEB/Super%20Admin/PANVEL%20Admin%20Panel/www.ani-html.strapui.com/img/img3.jpg	(from https://www.ani-html.strapui.com/other-elements.html)
